sampleID,IGSN,core,depth,enzyme,temperature,substrate_conc,activity
N/A,N/A,N/A,cm,N/A,degreeCelsius,micromolar,nmol/g_dry_soil/h
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,30,1548.372645
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,30,1596.800791
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,30,1535.178157
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,10,439.5056093
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,10,371.1475693
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,10,233.798246
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,35,10,354.6279782
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,800,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,800,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,800,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,800,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,450,5667.065121
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,450,6165.422032
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,450,5721.135072
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,450,6541.682342
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,250,5774.163234
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,250,5999.433336
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,250,5928.931025
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,250,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,150,5441.119899
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,150,5087.542679
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,150,6015.425577
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,150,5490.806548
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,100,4852.254165
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,100,4920.971989
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,100,4801.909016
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,100,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,60,1639.874456
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,60,2328.726595
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,60,3278.885418
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,60,3429.760012
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,30,445.8088386
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,30,1014.318704
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,30,2224.783891
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,30,2331.491178
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,10,836.4727719
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,10,882.8493233
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,10,768.9261744
BE201907091COP0010,IEBWE009X,Core1,00-10,BG,50,10,846.2246156
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,600,44.39563363
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,600,39.14122503
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,600,41.29613673
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,600,36.55205629
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,350,34.88481962
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,350,30.90901878
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,350,30.61732358
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,350,27.03341549
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,190,22.63798898
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,190,19.96198729
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,190,19.27779018
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,190,20.70798642
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,110,15.28465413
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,110,16.8015541
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,110,13.27880196
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,110,14.89877914
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,70,9.093541904
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,70,7.818367577
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,70,8.285980722
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,70,12.12523748
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,40,5.957515914
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,40,6.221005178
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,40,4.985721583
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,40,5.448442991
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,20,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,20,2.777356825
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,20,2.649654798
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,20,2.776803043
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,10,1.63348213
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,10,1.647068238
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,10,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,4,10,1.56112134
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,600,98.37522775
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,600,92.63216224
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,600,94.69438068
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,600,95.22387642
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,350,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,350,68.90862841
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,350,67.51216623
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,350,67.35414684
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,190,41.5372913
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,190,43.83701442
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,190,41.85784832
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,190,40.75435813
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,110,29.00599571
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,110,24.26535456
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,110,26.39635721
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,110,33.0008008
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,70,23.52686038
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,70,21.53752824
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,70,22.57345295
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,70,22.81541642
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,40,13.44166644
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,40,13.0103829
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,40,14.35877936
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,40,14.79874267
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,20,7.282602659
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,20,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,20,7.289677266
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,20,7.228502717
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,10,3.905724473
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,10,3.505830783
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,10,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,10,10,3.981642743
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,600,114.5051144
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,600,99.4659686
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,600,108.2340548
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,600,101.7454171
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,350,86.89277352
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,350,77.26014814
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,350,79.16114736
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,350,73.94842976
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,190,57.97820416
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,190,51.56588953
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,190,53.56518687
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,190,50.92507398
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,110,37.74828671
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,110,35.46166836
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,110,36.64965708
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,110,36.32024822
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,70,27.39362792
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,70,25.81548849
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,70,25.57885293
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,70,26.36241336
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,40,13.77960728
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,40,13.99318143
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,40,13.85208158
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,40,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,20,6.985351483
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,20,8.570195172
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,20,8.0533774
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,20,8.3779443
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,10,8.24631643
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,10,8.675668436
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,10,7.603855853
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,16,10,4.640914206
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,600,142.4664223
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,600,148.1895595
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,600,135.9917205
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,600,163.3113792
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,350,111.800708
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,350,112.6217594
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,350,123.4899046
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,350,121.223083
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,190,79.60457149
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,190,75.46455449
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,190,74.14987152
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,190,89.1877239
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,110,46.30146203
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,110,52.83428487
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,110,64.66527176
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,110,54.2077185
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,70,35.20630377
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,70,40.482631
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,70,42.53631987
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,70,39.03517086
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,40,19.92637593
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,40,22.96275511
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,40,27.95583319
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,40,25.99234135
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,20,10.14480626
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,20,10.44190639
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,20,11.43689026
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,20,11.40610663
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,10,6.136264609
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,10,6.490359181
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,10,6.614388376
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,25,10,6.582047341
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,600,236.6265126
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,600,372.3880841
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,600,284.4045527
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,600,247.2236083
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,350,209.8174976
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,350,170.1156556
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,350,167.4924676
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,350,203.5495618
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,190,140.5268754
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,190,146.8579773
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,190,166.7311297
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,190,168.9335832
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,110,106.4147552
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,110,107.0173351
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,110,101.0321538
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,110,-9999
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,70,73.1522022
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,70,77.51432651
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,70,83.26733854
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,70,85.30952472
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,40,42.37016916
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,40,43.93461451
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,40,51.46676967
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,40,54.79912115
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,20,23.19628447
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,20,25.70885702
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,20,27.29211783
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,20,26.9420533
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,10,11.77654625
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,10,12.99787087
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,10,14.21150505
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,35,10,16.24876337
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,600,351.8488696
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,600,394.2766893
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,600,353.5037004
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,600,434.578407
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,350,280.8159685
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,350,292.4316889
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,350,280.8924208
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,350,298.6313355
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,190,187.9939729
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,190,203.4807033
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,190,219.2326679
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,190,224.3081229
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,110,159.4981663
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,110,151.3824268
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,110,153.0087694
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,110,177.7297076
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,70,118.5017425
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,70,116.8053113
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,70,113.8812004
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,70,115.0724479
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,40,77.9868699
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,40,83.40029569
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,40,79.80652174
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,40,87.65920527
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,20,39.37181118
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,20,43.16115799
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,20,43.70217597
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,20,49.61766747
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,10,25.76388083
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,10,26.14080383
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,10,25.069531
BE201907091COP0010,IEBWE009X,Core1,00-10,LAP,50,10,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,700,1155.048458
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,700,1020.797436
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,700,1128.22956
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,700,914.3388219
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,350,745.3042982
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,350,1123.99972
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,350,1013.140402
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,350,881.1755489
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,200,722.9346354
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,200,783.6973177
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,200,949.5002275
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,200,856.4647935
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,130,740.964484
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,130,874.7994647
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,130,615.0892184
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,130,825.1655543
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,80,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,80,562.3559241
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,80,548.4851217
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,80,560.6354613
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,40,446.8432286
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,40,428.1570527
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,40,440.1879347
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,40,398.0372823
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,10,226.3364584
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,10,223.9335774
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,10,244.1946702
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,4,10,206.5724188
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,700,2261.998258
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,700,1915.064371
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,700,3626.024022
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,700,2553.389259
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,350,2361.854153
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,350,2655.076169
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,350,1800.467218
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,350,2547.154191
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,200,1941.428084
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,200,1742.196133
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,200,1463.443709
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,200,1814.768297
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,130,1429.255855
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,130,1454.952355
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,130,1519.97625
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,130,1406.471957
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,80,1387.511533
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,80,1255.611969
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,80,1323.102129
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,80,1207.625655
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,40,845.2886356
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,40,856.9224363
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,40,852.5109755
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,40,855.2907148
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,10,487.7573235
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,10,470.3024705
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,10,446.5034178
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,10,10,463.4974029
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,700,2262.594046
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,700,3637.589656
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,700,2772.108225
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,700,3160.092053
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,350,2228.298017
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,350,2097.074267
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,350,2541.13288
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,350,2370.072632
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,200,1996.816154
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,200,2068.836703
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,200,2030.085437
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,200,2045.347907
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,130,1701.357203
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,130,1700.374689
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,130,1678.131899
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,130,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,80,1375.354648
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,80,1325.601451
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,80,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,80,1370.176349
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,40,1240.385108
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,40,1112.419288
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,40,1033.458614
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,40,1162.01171
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,10,504.0367402
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,10,558.9101775
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,10,550.4225916
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,16,10,518.2899001
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,1200,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,700,2337.003188
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,700,2614.251262
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,700,2671.227342
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,700,2110.42779
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,350,2231.651488
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,350,3225.518338
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,350,1975.899644
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,350,1970.119028
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,200,2522.914918
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,200,2624.487741
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,200,2103.633701
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,200,1919.250612
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,130,1303.96633
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,130,1765.868864
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,130,1383.115073
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,130,1729.000227
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,80,1276.096549
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,80,-9999
BE201907091COP1020,IEBWE009Y,Core1,10-20,AP,25,80,1295.784964
