date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month
Feb-75,-1.577077118,-0.642664297,-0.642791662,-0.640698677,-1.158117405,-1.143241922,-1.029952512,-1.111883965,-0.521717851,-0.009301082,-0.207622963,-1.462870534,-0.309461701,-1.124242696,-1.912868206,-0.168203897,-1.005440631
Mar-75,-1.102841343,-0.213471919,-0.213600677,-0.211610275,-0.640959354,-0.629582118,-0.517539852,-0.60642275,-0.094679768,0.406161749,0.218386507,-1.212072068,0.01863935,-0.626604875,-1.724278119,0.254567638,-0.510344281
Apr-75,-1.113689137,-0.413378765,-0.413503887,-0.411537846,-0.755190802,-0.733430477,-0.6736765,-0.74458985,-0.323630839,0.131566633,-0.040336785,-1.307649002,-0.206424295,-0.749270319,-1.802204663,-0.007225299,-0.660986546
May-75,-0.511427463,0.006550914,0.006438508,0.00788544,-0.311097839,-0.297043511,-0.252048716,-0.289344201,0.066878133,0.423249306,0.298189999,-0.820962773,0.141612186,-0.205687198,-1.285577992,0.309042046,-0.203911925
Jun-75,-0.375542079,0.003237713,0.003126783,0.004528075,-0.194035411,-0.184106772,-0.155891636,-0.179466723,0.061819606,0.432535181,0.308366872,-0.734985839,0.133989467,-0.133727885,-1.1829584,0.320896712,-0.126252588
Jul-75,-0.246520868,0.061192223,0.061092667,0.062075284,-0.006453649,-0.005761555,-0.012157056,-0.042018924,0.116014316,0.45864021,0.338984023,-0.653108969,0.142737793,-0.036762712,-1.10202392,0.353720685,-0.008078249
Aug-75,-0.262422506,0.044719576,0.044627444,0.045406895,-0.088826669,-0.089622514,-0.071840284,-0.098047104,0.104933659,0.444761263,0.327912719,-0.60597905,0.171306864,-0.073103505,-1.042177156,0.33209591,-0.05821098
Sep-75,-0.235261458,0.019754467,0.012834991,0.01345087,-0.111506086,-0.101491387,-0.08665643,-0.109823469,0.077677679,0.428106141,0.302781001,-0.587338262,0.161774512,-0.113125467,-0.991421607,0.306462062,-0.067839399
Oct-75,-0.491916539,-0.107422813,-0.107516204,-0.10872354,-0.389498341,-0.392953107,-0.335036069,-0.341965661,-0.032140919,0.388418619,0.256889105,-0.7865602,0.127912077,-0.236657405,-1.228147711,0.245871015,-0.296313906
Nov-75,-0.348652156,0.094922179,0.094821239,0.095759484,-0.226135079,-0.222306695,-0.15370817,-0.165155425,0.167503178,0.644637078,0.522290531,-0.575100677,0.343650467,-0.116094544,-0.982653159,0.493722308,-0.10170268
Dec-75,-0.508791031,-0.074112902,-0.074225366,-0.070964195,-0.305370302,-0.301096734,-0.231638785,-0.283282879,0.016517017,0.374266933,0.228206334,-0.777277856,0.100738893,-0.280826252,-1.127675328,0.273041889,-0.226994593
