Depth,GR_RAW,TH232_RAW,K40_RAW,U238_RAW,MAGNETIC_SUSCEPTIBILITY,EM_IND_RESISTIVITY,FLUID_CONDUCTIVITY,TEMP,AMBIENT_HEAT_PULSE_GW_FLOW#1,AMBIENT_SFM_GW_FLOW_(TOTAL)
M,APR,PPM,%,PPM,‘10e-3,OHM-M,US/CM,C,GPM (NEG=DOWN),GPM (NEG=DOWN)
1.4545999999996,153.503,32.3852,0.90585,16.3111,,64.2684,,,,
1.4566999999996,154.919,35.0654,0.957581,16.4754,,64.442,,,,
1.4587999999996,156.334,37.7457,1.00931,16.6398,,64.6156,,,,
1.46089999999959,157.75,40.4259,1.06104,16.8041,,64.7892,,,,
1.46299999999959,159.166,43.1061,1.11277,16.9685,,64.9628,,,,
1.46509999999959,160.581,45.7863,1.1645,17.1328,,65.1365,,,,
1.46719999999959,161.997,48.4666,1.21624,17.2972,,65.3101,,,,
1.46929999999959,163.413,51.1468,1.26797,17.4615,,65.4837,,,,
1.47139999999959,162.859,49.7515,1.2065,16.4804,,65.6573,,,,
1.47349999999959,162,47.7249,1.1275,15.3218,,65.8223,,,,
1.47559999999959,161.141,45.6981,1.0485,14.1632,,65.8856,,,,
1.47769999999958,160.282,43.6715,0.9695,13.0046,,65.9489,,,,
1.47979999999958,159.424,41.6448,0.8905,11.846,,66.0121,,,,
1.48189999999958,158.565,39.6182,0.8115,10.6874,,66.0754,,,,
1.48399999999958,157.706,37.5916,0.732501,9.52883,,66.1387,,,,
1.48609999999958,156.847,35.5649,0.653501,8.37025,,66.202,,,,
1.48819999999958,155.988,33.5383,0.574501,7.21167,,66.2652,,,,
1.49029999999958,155.129,31.5117,0.495502,6.05309,,66.3285,,,,
1.49239999999957,154.271,29.485,0.416502,4.89451,,66.3918,,,,
1.49449999999957,153.412,27.4584,0.337502,3.73593,,66.4551,,,,
1.49659999999957,152.553,25.4317,0.258503,2.57735,,66.5184,,,,
1.49869999999957,151.694,23.4051,0.179503,1.41877,,66.5816,,,,
1.50079999999957,151.277,21.7275,0.25488,1.21614,,66.6449,,,,
1.50289999999957,151.182,20.3036,0.442561,1.7089,,66.7082,,,,
1.50499999999957,151.086,18.8799,0.630231,2.20163,,66.7799,,,,
1.50709999999957,150.991,17.4561,0.817901,2.69435,,66.8539,,,,
1.50919999999956,150.895,16.0324,1.00557,3.18708,,66.9278,,,,
1.51129999999956,150.8,14.6086,1.19324,3.67981,,67.0018,,,,
1.51339999999956,150.705,13.1849,1.38091,4.17253,,67.0757,,,,
1.51549999999956,150.609,11.7611,1.56858,4.66526,,67.1496,,,,
1.51759999999956,150.514,10.3374,1.75625,5.15799,,67.2236,,,,
1.51969999999956,150.418,8.91365,1.94392,5.65071,,67.2975,,,,
1.52179999999956,150.323,7.4899,2.13159,6.14344,,67.3715,,,,
1.52389999999955,150.227,6.06615,2.31926,6.63616,,67.4454,,,,
1.52599999999955,150.132,4.6424,2.50693,7.12889,,67.5194,,,,
1.52809999999955,150.036,3.21865,2.6946,7.62162,,67.5933,,,,
1.53019999999955,149.764,2.40281,2.83031,7.81476,,67.6673,,,,
1.53229999999955,149.065,3.04827,2.84108,7.28777,,67.7412,,,,
1.53439999999955,148.365,3.69374,2.85186,6.76079,,67.8016,,,,
1.53649999999955,147.666,4.3392,2.86264,6.2338,,67.8488,,,,
1.53859999999955,146.967,4.98467,2.87341,5.70682,,67.896,,,,
1.54069999999954,146.268,5.63013,2.88419,5.17983,,67.9432,,,,
1.54279999999954,145.569,6.2756,2.89496,4.65285,,67.9904,,,,
1.54489999999954,144.87,6.92106,2.90574,4.12586,,68.0376,,,,
1.54699999999954,144.171,7.56652,2.91652,3.59888,,68.0848,,,,
1.54909999999954,143.471,8.21199,2.92729,3.07189,,68.132,,,,
1.55119999999954,142.772,8.85745,2.93807,2.54491,,68.1793,,,,
1.55329999999954,142.073,9.50292,2.94884,2.01792,,68.2265,,,,
1.55539999999953,141.374,10.1484,2.95962,1.49094,,68.2737,,,,
1.55749999999953,140.675,10.7939,2.97039,0.963925,,68.3209,,,,
1.55959999999953,139.997,11.4391,2.98271,0.447052,,68.3681,,,,
